2077	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		15		10|7554|0|2	5|0|0|40000	10|6109|0|6				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2078	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		15		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2079	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		15		5|0|0|100000	10|6109|0|6	10|7553|0|1	10|4200|0|15			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2080	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		15		5|0|0|350000	10|7520|0|2	10|6109|0|10	10|4201|0|15			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2081	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		15		5|0|0|600000	10|6137|0|2	10|6109|0|20	10|4202|0|10	10|4203|0|10	10|7553|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2082	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		16		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2083	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		16		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2084	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		16		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3512|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2085	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		16		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3513|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2086	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		16		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3515|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2087	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		17		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2088	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		17		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2089	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		17		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2090	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		17		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2091	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		17		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2092	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		18		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2093	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		18		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2094	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		18		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3514|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2095	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		18		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3512|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2096	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		18		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3517|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2097	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		19		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2098	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		19		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2099	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		19		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3512|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2100	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		19		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3513|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2101	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		19		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3515|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2102	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		20		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2103	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		20		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2104	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		20		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2105	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		20		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2106	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		20		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2146	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		21		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2147	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		21		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2148	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		21		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2149	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		21		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2150	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		21		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2151	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		22		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2152	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		22		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2153	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		22		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2154	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		22		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2155	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		22		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2156	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		23		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2157	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		23		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2158	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		23		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2159	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		23		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2160	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		23		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2161	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		24		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2162	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		24		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2163	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		24		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2164	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		24		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2165	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		24		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2166	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		25		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2167	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		25		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2168	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		25		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2169	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		25		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2170	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		25		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2171	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		26		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2172	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		26		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2173	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		26		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2174	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		26		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2175	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		26		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2176	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		27		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2177	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		27		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2178	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		27		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2179	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		27		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2180	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		27		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1	10|4202|0|10	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2181	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		28		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2182	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		28		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2183	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		28		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2184	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		28		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2185	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		28		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1		1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2186	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		29		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2187	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		29		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2188	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		29		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2189	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		29		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2190	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		29		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1		1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2191	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		30		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2192	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		30		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2193	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		30		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2194	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		30		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2195	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		30		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1		1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2196	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		31		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2197	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		31		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2198	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		31		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2199	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		31		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2200	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		31		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1		1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2201	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		32		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2202	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		32		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2203	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		32		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2204	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		32		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2205	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		32		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1		1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2206	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		33		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2207	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		33		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2208	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		33		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2209	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		33		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2210	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		33		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1		1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2211	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		34		10|7554|0|2	5|0|0|20000	10|6109|0|4				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2212	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		34		10|7554|0|4	5|0|0|60000	10|7523|0|5				1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2213	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		34		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2214	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		34		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|1	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2215	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		34		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|2	10|3516|0|1		1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2216	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	400		28|34		10|6768|0|4	10|4013|0|255	10|4031|0|255	10|4019|0|255	10|4006|0|255	10|4030|0|255	1	0		多日充值	累积充值	累积充值达到|元宝，可领取	服务器繁忙，请稍候再领取！
2217	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1200		28|34		10|6119|0|10	10|4001|0|20	10|4009|0|120	10|7555|0|10			1	0		多日充值	累积充值	累积充值达到|元宝，可领取	服务器繁忙，请稍候再领取！
2218	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	3000		28|34		10|7520|0|10	10|7521|0|5	10|7522|0|10	10|6137|0|3			1	0		多日充值	累积充值	累积充值达到|元宝，可领取	服务器繁忙，请稍候再领取！
2219	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		28|34		10|6782|0|4	10|4200|0|50	10|4201|0|25	10|4202|0|20			1	0		多日充值	累积充值	累积充值达到|元宝，可领取	服务器繁忙，请稍候再领取！
2220	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	8000		28|34		10|6782|0|7	10|4200|0|100	10|4201|0|50	10|4203|0|20			1	0		多日充值	累积充值	累积充值达到|元宝，可领取	服务器繁忙，请稍候再领取！
2221	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	20000		28|34		10|6126|0|1	10|6792|0|1	10|4204|0|35				1	0		多日充值	累积充值	累积充值达到|元宝，可领取	服务器繁忙，请稍候再领取！
2222	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		35		10|7554|0|2	5|0|0|20000	10|6109|0|4	10|6122|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2223	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		35		10|7554|0|4	5|0|0|60000	10|7523|0|5	10|7552|0|1	10|4203|0|2		1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2224	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	1000		35		5|0|0|100000	10|6109|0|6	10|4200|0|15	10|3513|0|1	10|4202|0|10	10|7553|0|1	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2225	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	2000		35		5|0|0|350000	10|6137|0|1	10|6109|0|10	10|4201|0|15	10|7553|0|2	10|3514|0|2	1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2226	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	5000		35		5|0|0|600000	10|6109|0|20	10|4203|0|10	10|7553|0|3	10|3516|0|1		1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2227	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	100		36		10|7554|0|2	5|0|0|20000	10|6109|0|4	10|6122|0|1			1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
2228	Recharge.cfg	2012|1|1	2017|11|1	1	0	2	0	300		36		10|7554|0|4	5|0|0|60000	10|7523|0|5	10|7552|0|1	10|4203|0|2		1	0		今日充值	今日充值	今日累计充值|元宝，可领取	服务器繁忙，请稍候再领取！
