id	text
9130	攻占建业政厅
9131	七分钟内通关
9132	收复吴县
9133	收复会稽
9134	购买失败
9135	不曾死亡
9136	征服夷洲
9137	攻占建安
9138	独自攻城
9139	收服周泰、蒋钦
9140	接管交州
9141	逃离街亭
9142	收复柴桑
9143	接管合浦
9144	接管交趾
9145	出兵勤王
9146	攻占陈仓
9147	强出子午
9148	建国之路城池被攻占，不能叛国
9149	官员不能叛国
9150	"叛国有风险，主公请认真核对叛国规则。\n1:清除兵营士兵\n2:主动叛国消耗1000礼金/元宝,被灭国后叛国不消耗\n3:12小时内无法参加国战,资源收益减半"
9151	进入叛国缓冲期
9152	接管朱崖
9153	在叛国冷却期内不能叛国
9154	在选举日不能叛国
9155	成功增加一个装备切页！
9156	攻占长安
9157	击败刘协
9158	使用过所有水井
9159	离开弘农
9160	叛国惩罚期内不能进国战！
9161	对方在叛国惩罚期内！
9162	好感度存满时\n可以获得一张\n蓝色将卡
9163	好感度存满时\n可以获得一张\n紫色将卡
9164	恭喜获得\n蓝色奖卡一张\n可领取
9165	恭喜获得\n紫色奖卡一张\n可领取
9166	恭喜获得\n橙色奖卡一张\n可领取
9167	救援成功
9168	军资已成功到达目的点，获得国家资金20W，获得世界宝箱*1
9169	军资已成功到达目的点
9170	战场开启：2人以上组队报名或超过2人单排同一战场即可开启。\n攻城战：每日12:30~13:35，20:00~22:00，玩家可攻打任意类型城池。\n关隘战：全天24小时开放，玩家只可攻打类型为关隘的城池。\n战场胜负判定：攻方击破城池政厅可获胜，守方击破攻方全部据点可获胜。\n战场提示：玩家在战场中兵种死亡可获得经验，兵种等级越高经验越多；击杀敌军及NPC可获得功勋奖励，胜利方排行前三可额外获取大量功勋奖励。
9171	世界战场中本国军资运送车已经出发，请前往护送。
9172	世界战场三大西凉骁将已经出现，请勇士们前往挑战。
9173	世界战场大汉太师董卓已经出现，请勇士们前往挑战。
9175	，获得国家资金20W，获得世界宝箱*1
9176	市集说明
9177	1:升级市集增加资源购买数量\n2:资源购买数量跟资源基础产量正相关\n3:市集升级到30级后每天可免费购买各资源1次\n4:VIP等级越高，可购买的次数越多
9178	元宝不够！
9179	领取次数已达到上限！
9180	活动没有完成！
9181	规则说明
9182	1：城池开战需要满足2人\n2:城防值不满时，无法通过该城池攻击敌方城池\n3:每100点城防值可以加速修复1次，每次修复降低50%恢复时间\n4:城池势力发生变化时，原城防恢复停止，开始新归属方城防恢复
9183	国家资金不足！
9184	已达到玩家被赞次数上限
9185	需要工坊军备科技: 
9186	训练战场
9187	群
9188	恭喜将军升级到%d级
9189	攻占每座城池，可领对应奖励
9190	攻下全部城池，可开启国家系统
9191	杀敌功勋前三可担任国家官职
9192	"%s使用失败,不在军团中。"
9193	叛国限制\n1.角色担任国家官职、处于军团中不可叛国\n2.游戏处于选举日等特殊时间段内，不可叛国\n3.玩家可叛国三次，主动叛国需要消耗1000元宝/礼金，叛国冷却时间3天\n4.叛国需要等级达到55级以上\n5.处于弱国状态时不可叛国\n6.不可向处于帝国状态国家叛国\n\n
9194	叛国惩罚\n1.角色叛逃到其他国家，将进入12小时惩罚期\n2.惩罚期内角色无法参加国战\n3.惩罚期内角色领地资源收益减少50%\n4.兵营内所有兵力清零
9195	弱国不能叛国
9196	不能叛向帝国
9197	轮回道具不足！
9198	请放入将卡或装备！
9199	要轮回后才能取出！
9200	提取轮回装备要求等级达到%s级！
9201	无可取出的物品！
9202	1.等级大于40级的玩家，拖拽将卡、装备至轮回仓库，点击确定存储按钮可消耗轮回符将装备、将卡保存至轮回仓库。\n2.玩家所在服务器轮回后，该服务器未使用元宝自动存至轮回仓库。\n3.玩家所在服务器轮回后，赠送该区充值金额50%的礼金，并自动存至轮回仓库。\n4.轮回仓库最多存储40件装备和60张将卡；轮回后的装备、将卡无任何损失。\n5.只有服务器轮回后，轮回仓库中的所有道具才可在其他轮回服务器取出使用。\n6.轮回后VIP经验自动保留。\n7.任意区服等级大于等于70，待服务器轮回后即可获得有效轮回次数一次，该次数可增加小管家活跃度中奖励的VIP经验，次数可累加
9203	轮回规则说明
9204	40级才能存储！
9205	只能存储将卡或装备！
9206	您所在的区服统一轮回后，该区剩余所有元宝将自动全数存入至轮回仓库。在其他区服可全数取出轮回仓库中的元宝并使用。
9207	您所在的区服统一轮回后，系统赠送该区充值金额50%的礼金，并自动存至轮回仓库。在其他区服可全数取出轮回仓库中的礼金并使用。
9208	将将卡拖拽至轮回仓库，点击确定存储按钮，可消耗轮回符将将卡存储至轮回仓库。轮回仓库最多存储10张将卡。
9209	将装备拖拽至轮回仓库，点击确定存储按钮，可消耗轮回符将装备存储至轮回仓库。轮回仓库最多存储10件装备。
9210	军备升级说明
9211	1、步兵弓兵骑兵的4级和5级兵种具有特定科技。\n2、特定科技需要消耗大量铜钱，部分特种科技为被动效果。\n3、特定军备科技需要前置军备科技满级方可激活。\n4、攻城攻击对建筑护甲伤害系数为2.5，对普通护甲伤害系数为0.55，普通攻击对建筑护甲伤害系数为0.8，法术伤害只会受到法术抗性影响，额外伤害不受法术抗性影响
9212	装备打造说明
9213	1、选中图纸，点击打造按钮，可消耗材料打造为装备。\n2、装备图纸可在国家商店中购买。\n3、图纸打造需要消耗对应材料及铜钱。
9214	背包空间不足！
9215	只能赞一次！
9216	玩家不在线！
9217	每日活动说明
9218	1、早上活动：军资运送，活动时间为10:30~11:00分。10:31开始刷出第一波资源车，每4分钟开出1波，每波势力各有1辆资源车。10:30分开始刷出第一波小怪，每4分钟刷1波小怪。完好的资源车成功到达目的地，势力增加500积分，副本内的本势力玩家会各获得1个宝箱奖励，残破的资源车到达目的地增加250分，获得1个残破宝箱奖励，抢夺其他势力资源车可获得250积分。击杀1个小怪可获得10积分，击杀一支玩家部队可获得5积分。\n2、下午活动：诸侯大战，活动时间为14:00~14:30分。14:01开始刷出第一波BOSS，每隔7分钟刷出1波，每波3个boss，共刷出4波。期间击杀1个boss获得600积分，小怪10积分，击杀一支玩家部队5分。\n3、晚上活动：血战董卓，活动时间为19:30~19:55分。从19:33开始刷出第一波boss，每隔4分钟刷出1波，每波1个boss，共5波。期间成功击杀1个boss获得1200积分，小怪10积分，击杀玩家5分。
9219	37800|39300|48600|50100|68400|69900
9220	排行榜说明
9221	1、积分通过参与活动获得\n2、排行奖励获得的天命符可用于激活将卡组合\n3、排行前100的玩家都可以获得奖励\n4、排行奖励在活动结束时自动发放，背包已满时通过邮件发放\n5:总积分奖励为国家奖励，分为2000、5000和10000积分3个积分奖励档，活动结束时领取或在出生点点击营寨进行领取
9222	天命符可参加世界战场活动获得
9223	恭喜魏国成功将军资运达目的地，获得积分500分
9224	恭喜蜀国成功将军资运达目的地，获得积分500分
9225	恭喜吴国成功将军资运达目的地，获得积分500分
9226	魏国被劫剩余的军资已达目的地，获得积分250分
9227	蜀国被劫剩余的军资已达目的地，获得积分250分
9228	吴国被劫剩余的军资已达目的地，获得积分250分
9229	精炼说明
9230	1、精炼共分为白绿蓝紫橙红粉青八个级别，最高级为青色。\n2、兵种套装上的精炼属性只对该兵种生效。\n3、潜行属性减少敌方对自己的可见视野，反潜行可以抵消敌方的潜行属性。\n4、攻击距离或射程属性只对远程兵种生效。\n5、至尊精炼需要点击至尊精炼石进入界面，进入该界面后需要消耗掉免费精炼后才能进行至尊精炼，至尊精炼的最低属性为橙色属性
10000	活动开始|10|30|0
10001	第一波资源车|10|32|0
10002	第二波资源车|10|35|0
10003	第三波资源车|10|38|0
10004	第四波资源车|10|41|0
10005	第五波资源车|10|44|0
10006	第六波资源车|10|47|0
10007	第七波资源车|10|50|0
10008	活动结束|10|55|0
10009	活动开始|14|00|0
10010	第一波BOSS|14|01|0
10011	第二波BOSS|14|08|0
10012	第三波BOSS|14|15|0
10013	第四波BOSS|14|22|0
10014	活动结束|14|30|0
10015	活动开始|19|30|0
10016	第一波BOSS|19|33|0
10017	第二波BOSS|19|37|0
10018	第三波BOSS|19|41|0
10019	第四波BOSS|19|45|0
10020	第五波BOSS|19|49|0
10021	活动结束|19|55|0
